names,scores,logfoldchanges,pvals,pvals_adj,comparison,-log10_padj
TRIP11,34.730328,,2.7466022171832975e-264,4.983668882443252e-264,R_Pre_vs_NR_Pre,100.0
CRELD1,34.728672,-1.0391928,2.909507999368334e-264,5.278725042244278e-264,R_Pre_vs_NR_Pre,100.0
SEPTIN1,34.72823,-4.426493,2.9543253425904984e-264,5.35949514516468e-264,R_Pre_vs_NR_Pre,100.0
MOB4,34.726337,-0.90327483,3.1554050372531063e-264,5.723119874443501e-264,R_Pre_vs_NR_Pre,100.0
RUNDC1,34.720314,-6.599803,3.8899294549881534e-264,7.053937986613172e-264,R_Pre_vs_NR_Pre,100.0
SCAMP3,34.71896,,4.077214099754453e-264,7.3928097161018275e-264,R_Pre_vs_NR_Pre,100.0
SLC20A2,34.718014,,4.213648450000912e-264,7.63942044634287e-264,R_Pre_vs_NR_Pre,100.0
ALOX15,34.707222,20.281511,6.130405694519899e-264,1.1111166752379303e-263,R_Pre_vs_NR_Pre,100.0
CHMP6,34.70269,1.0912788,7.175849736265024e-264,1.3004687064974945e-263,R_Pre_vs_NR_Pre,100.0
BTN3A2,34.695854,,9.097938370952781e-264,1.6484729141227373e-263,R_Pre_vs_NR_Pre,100.0
WDR45,34.693047,8.034429,1.0029690211139476e-263,1.81711527125967e-263,R_Pre_vs_NR_Pre,100.0
MTMR14,34.681984,-1.207589,1.4725887033612343e-263,2.667134103482817e-263,R_Pre_vs_NR_Pre,100.0
AQR,34.681816,,1.4812604201476097e-263,2.6825693504904417e-263,R_Pre_vs_NR_Pre,100.0
CCDC34,34.67566,,1.834177195053253e-263,3.321367910848502e-263,R_Pre_vs_NR_Pre,100.0
MAST2,34.67322,,1.9959641699920787e-263,3.613970453347926e-263,R_Pre_vs_NR_Pre,100.0
FOPNL,34.671597,-2.8971357,2.111667867799831e-263,3.8230821772904086e-263,R_Pre_vs_NR_Pre,100.0
CLCA4,34.671326,,2.1315931309094827e-263,3.8587665336819355e-263,R_Pre_vs_NR_Pre,100.0
NCOA1,34.666725,2.9077532,2.500560448649291e-263,4.5257848176643105e-263,R_Pre_vs_NR_Pre,100.0
ZNF552,34.657932,,3.3928156244611945e-263,6.14006524128177e-263,R_Pre_vs_NR_Pre,100.0
AGO4,34.65509,-1.4183881,3.744278767123615e-263,6.77543352412624e-263,R_Pre_vs_NR_Pre,100.0
BCOR,34.6537,,3.928811951578054e-263,7.107203387193135e-263,R_Pre_vs_NR_Pre,100.0
DENND6A,34.65025,0.57387453,4.428284292457237e-263,8.009938856317225e-263,R_Pre_vs_NR_Pre,100.0
TRIM7,34.648525,-2.2742667,4.701329417991983e-263,8.502969056255312e-263,R_Pre_vs_NR_Pre,100.0
ATP6V1C1,34.646122,,5.109683382470007e-263,9.240598902585642e-263,R_Pre_vs_NR_Pre,100.0
TP53I13,34.644737,-0.92649984,5.361442605790892e-263,9.69491506680212e-263,R_Pre_vs_NR_Pre,100.0
UBE2J2,34.641994,,5.895831917157485e-263,1.0659084149362121e-262,R_Pre_vs_NR_Pre,100.0
CFAP20,34.641724,,5.951416130919392e-263,1.075849063352132e-262,R_Pre_vs_NR_Pre,100.0
TMTC3,34.639797,-0.5574551,6.362903962205717e-263,1.1501186142084456e-262,R_Pre_vs_NR_Pre,100.0
PRICKLE3,34.63885,-0.36011317,6.575330836186196e-263,1.1883958140000804e-262,R_Pre_vs_NR_Pre,100.0
PYGL,34.634995,,7.515905033967081e-263,1.3581173012924497e-262,R_Pre_vs_NR_Pre,100.0
BOD1,34.634518,-1.2083486,7.640318543359129e-263,1.3804596497862214e-262,R_Pre_vs_NR_Pre,100.0
BORCS7,34.63408,-0.72326535,7.757687152098564e-263,1.4015247470474776e-262,R_Pre_vs_NR_Pre,100.0
RHCG,34.631203,17.998983,8.570773383921351e-263,1.5481072697692197e-262,R_Pre_vs_NR_Pre,100.0
PLAGL1,34.62474,,1.0722030628810194e-262,1.9364859587152362e-262,R_Pre_vs_NR_Pre,100.0
CZIB,34.621597,,1.1957103886681507e-262,2.159332825121241e-262,R_Pre_vs_NR_Pre,100.0
MMP3,34.619835,0.97245973,1.2708632373698613e-262,2.294820289102131e-262,R_Pre_vs_NR_Pre,100.0
D2HGDH,34.617874,,1.3602683789444026e-262,2.456013505939073e-262,R_Pre_vs_NR_Pre,100.0
MED17,34.615776,,1.4627994944610982e-262,2.6408713095454087e-262,R_Pre_vs_NR_Pre,100.0
CBX7,34.614185,-1.9546102,1.5456394591057917e-262,2.790145981426959e-262,R_Pre_vs_NR_Pre,100.0
LRRC28,34.60952,0.5123801,1.8169585339711862e-262,3.2792637269720433e-262,R_Pre_vs_NR_Pre,100.0
GTF3C1,34.609486,-1.6488281,1.8190889846822332e-262,3.282778491673028e-262,R_Pre_vs_NR_Pre,100.0
PRR7,34.607388,,1.956169605206053e-262,3.529802874779819e-262,R_Pre_vs_NR_Pre,100.0
MANBA,34.602413,2.8835065,2.3238547809423433e-262,4.1928492315976414e-262,R_Pre_vs_NR_Pre,100.0
TCEA3,34.60228,0.45195016,2.334770927526974e-262,4.212121180526889e-262,R_Pre_vs_NR_Pre,100.0
CACNB3,34.59741,,2.7638182636246915e-262,4.985656879816947e-262,R_Pre_vs_NR_Pre,100.0
COMMD7,34.59609,-2.8433309,2.893012898089235e-262,5.21818656268725e-262,R_Pre_vs_NR_Pre,100.0
LSM5,34.593143,1.5892099,3.203377266152818e-262,5.777416187437086e-262,R_Pre_vs_NR_Pre,100.0
PRKAR2A,34.590878,,3.464886858284726e-262,6.2484307292562e-262,R_Pre_vs_NR_Pre,100.0
PDIA4,34.58868,,3.7389577140724445e-262,6.742000751410485e-262,R_Pre_vs_NR_Pre,100.0
ATXN10,34.58374,-0.8244279,4.4361284135870395e-262,7.998318573014806e-262,R_Pre_vs_NR_Pre,100.0
IRF2,34.57907,-0.52409226,5.214098661532911e-262,9.400050431213805e-262,R_Pre_vs_NR_Pre,100.0
WDR41,34.577614,-1.640892,5.483318557890543e-262,9.884410440301532e-262,R_Pre_vs_NR_Pre,100.0
ST3GAL2,34.576397,-4.759143,5.719363639336253e-262,1.030887710635186e-261,R_Pre_vs_NR_Pre,100.0
BFAR,34.575993,-1.0603071,5.800280252543106e-262,1.0453674989462297e-261,R_Pre_vs_NR_Pre,100.0
PHAX,34.572742,,6.490177077780036e-262,1.1694705818304197e-261,R_Pre_vs_NR_Pre,100.0
AOC1,34.571156,,6.85725420117205e-262,1.2353663338417619e-261,R_Pre_vs_NR_Pre,100.0
KAT2B,34.568954,1.532149,7.399338988953102e-262,1.3327577345500625e-261,R_Pre_vs_NR_Pre,100.0
DIS3L,34.566013,,8.192491323707616e-262,1.4754709775569e-261,R_Pre_vs_NR_Pre,100.0
SLC43A2,34.560837,-3.2024705,9.798925822844322e-262,1.764613305995196e-261,R_Pre_vs_NR_Pre,100.0
CDCA4,34.56053,2.7137997,9.902671478934741e-262,1.7829380807902377e-261,R_Pre_vs_NR_Pre,100.0
BECN1,34.560497,,9.914266308326654e-262,1.784846537924162e-261,R_Pre_vs_NR_Pre,100.0
SMYD2,34.55728,2.5889769,1.1079958934849378e-261,1.9943036661983556e-261,R_Pre_vs_NR_Pre,100.0
PSMD14,34.55461,,1.2152939852670106e-261,2.1869927274999636e-261,R_Pre_vs_NR_Pre,100.0
CA4,34.553493,16.207052,1.263133077818987e-261,2.2728539622747507e-261,R_Pre_vs_NR_Pre,100.0
CASP3,34.54896,,1.477511323252771e-261,2.6580682094582492e-261,R_Pre_vs_NR_Pre,100.0
TRAF1,34.543648,,1.7753617094099356e-261,3.1935858747889515e-261,R_Pre_vs_NR_Pre,100.0
LETM1,34.53888,-2.0554447,2.093651740845448e-261,3.7657600448496585e-261,R_Pre_vs_NR_Pre,100.0
RAP1GDS1,34.538303,-2.869598,2.1356915085093666e-261,3.8409900019692215e-261,R_Pre_vs_NR_Pre,100.0
NME6,34.536747,,2.2537233353763473e-261,4.0528610716772853e-261,R_Pre_vs_NR_Pre,100.0
MADD,34.53333,0.13565627,2.536249167754726e-261,4.560468882436275e-261,R_Pre_vs_NR_Pre,100.0
SGTA,34.532486,-1.8638592,2.6114818128189196e-261,4.6948046460559015e-261,R_Pre_vs_NR_Pre,100.0
ACO1,34.531605,,2.6920899574727324e-261,4.8392333557616865e-261,R_Pre_vs_NR_Pre,100.0
FAM3B,34.53113,,2.736519208337239e-261,4.918605366648636e-261,R_Pre_vs_NR_Pre,100.0
PTPN4,34.527817,-4.9750185,3.0687273644231247e-261,5.515161954014829e-261,R_Pre_vs_NR_Pre,100.0
COMMD9,34.526024,,3.2648800766474036e-261,5.867102666289433e-261,R_Pre_vs_NR_Pre,100.0
ING5,34.525887,-1.8283094,3.280182743591375e-261,5.894011625217078e-261,R_Pre_vs_NR_Pre,100.0
NUP37,34.522606,,3.6740295795799366e-261,6.600374822083616e-261,R_Pre_vs_NR_Pre,100.0
PLAA,34.521286,-1.5549634,3.845392812500734e-261,6.907536177712614e-261,R_Pre_vs_NR_Pre,100.0
GTF2A1,34.520473,,3.9547930052504312e-261,7.10334203746693e-261,R_Pre_vs_NR_Pre,100.0
CRNKL1,34.51317,-1.3668967,5.0904749941864335e-261,9.142264762286367e-261,R_Pre_vs_NR_Pre,100.0
TMEM159,34.507957,-1.2040648,6.094099393506349e-261,1.094253803010179e-260,R_Pre_vs_NR_Pre,100.0
AGA,34.50356,,7.093689552922222e-261,1.2736122830579404e-260,R_Pre_vs_NR_Pre,100.0
ADA,34.497166,-1.7666786,8.846199798982095e-261,1.5879428799573784e-260,R_Pre_vs_NR_Pre,100.0
NPM3,34.485664,,1.3158392408997435e-260,2.361533196924422e-260,R_Pre_vs_NR_Pre,100.0
PIGS,34.48495,1.9732993,1.3485033610052633e-260,2.4199132942889565e-260,R_Pre_vs_NR_Pre,100.0
CAMSAP1,34.48431,,1.3787541557886833e-260,2.4739513900707612e-260,R_Pre_vs_NR_Pre,100.0
UBE2D2,34.475918,,1.8417467093778503e-260,3.304386124506889e-260,R_Pre_vs_NR_Pre,100.0
CELSR1,34.47328,,2.017306143868448e-260,3.618643760871222e-260,R_Pre_vs_NR_Pre,100.0
RNF26,34.47247,-0.5469049,2.0746170578666587e-260,3.721075970804132e-260,R_Pre_vs_NR_Pre,100.0
SNAPC4,34.471996,,2.108796748824485e-260,3.782003207399881e-260,R_Pre_vs_NR_Pre,100.0
TIMM50,34.471283,,2.1611241138749115e-260,3.875461796929737e-260,R_Pre_vs_NR_Pre,100.0
ZSCAN29,34.470776,,2.1992932255866772e-260,3.9435147821445236e-260,R_Pre_vs_NR_Pre,100.0
PLA2G15,34.468174,0.13717143,2.406092414240063e-260,4.3134604963660056e-260,R_Pre_vs_NR_Pre,100.0
APC,34.46063,,3.121247552178213e-260,5.5944183244377284e-260,R_Pre_vs_NR_Pre,100.0
GOLGA7,34.456974,,3.540409527260846e-260,6.3450760415630985e-260,R_Pre_vs_NR_Pre,100.0
NPRL3,34.454742,-4.3765297,3.823788646242536e-260,6.851575340755031e-260,R_Pre_vs_NR_Pre,100.0
CITED4,34.454674,,3.832720859707091e-260,6.866894404856752e-260,R_Pre_vs_NR_Pre,100.0
XPO7,34.452137,3.1605422,4.183164276512853e-260,7.49401785599596e-260,R_Pre_vs_NR_Pre,100.0
PHF23,34.45092,-1.6769521,4.362574313808774e-260,7.814645300689215e-260,R_Pre_vs_NR_Pre,100.0
RP2,34.45075,,4.388093079923711e-260,7.859572008754023e-260,R_Pre_vs_NR_Pre,100.0
ZNF362,34.449936,,4.512674677501084e-260,8.081904788839303e-260,R_Pre_vs_NR_Pre,100.0
BAHCC1,34.449398,2.9769073,4.597686238640557e-260,8.233332908928253e-260,R_Pre_vs_NR_Pre,100.0
CLCN7,34.447502,-0.9605488,4.9080264427431885e-260,8.788199074658347e-260,R_Pre_vs_NR_Pre,100.0
LIG3,34.4451,,5.331760991613025e-260,9.545022821113217e-260,R_Pre_vs_NR_Pre,100.0
OSBPL10,34.433125,,8.056486350522035e-260,1.442144019116498e-259,R_Pre_vs_NR_Pre,100.0
MPG,34.430958,-3.711896,8.680611750748446e-260,1.5537099739066618e-259,R_Pre_vs_NR_Pre,100.0
IHH,34.430687,-2.851701,8.761950018108221e-260,1.5681119367936274e-259,R_Pre_vs_NR_Pre,100.0
ELMO2,34.428352,,9.495864064925462e-260,1.699289800445261e-259,R_Pre_vs_NR_Pre,100.0
SP110,34.427982,-0.5587066,9.618412839482072e-260,1.7210482744601437e-259,R_Pre_vs_NR_Pre,100.0
GAS7,34.42284,-2.0486872,1.1482849623657873e-259,2.0544519903169254e-259,R_Pre_vs_NR_Pre,100.0
GRWD1,34.42257,0.4852951,1.159041971309327e-259,2.073491062266551e-259,R_Pre_vs_NR_Pre,100.0
DUS3L,34.417797,,1.3660485282417458e-259,2.443332186618849e-259,R_Pre_vs_NR_Pre,100.0
PHF8,34.41225,,1.6537204278248227e-259,2.9575709904607846e-259,R_Pre_vs_NR_Pre,100.0
CD38,34.407784,0.6724454,1.928652647079094e-259,3.448925449437224e-259,R_Pre_vs_NR_Pre,100.0
FRK,34.406937,,1.985651504082472e-259,3.5505000678061585e-259,R_Pre_vs_NR_Pre,100.0
TRMU,34.400543,2.8692737,2.474682639676304e-259,4.4244849188192505e-259,R_Pre_vs_NR_Pre,100.0
TIGAR,34.396957,-0.27197614,2.7998703533925866e-259,5.004890323782383e-259,R_Pre_vs_NR_Pre,100.0
SIL1,34.39618,,2.875884026503158e-259,5.1402558456968555e-259,R_Pre_vs_NR_Pre,100.0
LLGL1,34.39351,,3.153027275571096e-259,5.635050639553085e-259,R_Pre_vs_NR_Pre,100.0
GSTA1,34.385796,-1.2962031,4.111756928401944e-259,7.347748135253445e-259,R_Pre_vs_NR_Pre,100.0
CSNK2B,34.381565,,4.7558596894285194e-259,8.497919225915807e-259,R_Pre_vs_NR_Pre,100.0
ECD,34.379333,4.0855536,5.135660991468338e-259,9.175646102087554e-259,R_Pre_vs_NR_Pre,100.0
SAP25,34.373783,-1.5242383,6.215838217912202e-259,1.1103336581647986e-258,R_Pre_vs_NR_Pre,100.0
MTHFD1,34.37003,,7.07299806127271e-259,1.2631963283861994e-258,R_Pre_vs_NR_Pre,100.0
SLC25A22,34.369656,-2.181773,7.164123195755201e-259,1.2793433736730392e-258,R_Pre_vs_NR_Pre,100.0
INPP5E,34.36668,,7.936644603938375e-259,1.4170153369707035e-258,R_Pre_vs_NR_Pre,100.0
RELL1,34.365326,-2.0050738,8.314785798376688e-259,1.484381246529469e-258,R_Pre_vs_NR_Pre,100.0
NMB,34.363567,-0.10204792,8.833407171482643e-259,1.5768102083993995e-258,R_Pre_vs_NR_Pre,100.0
EEF2K,34.3634,,8.884946784970096e-259,1.5858524918287918e-258,R_Pre_vs_NR_Pre,100.0
SAMD12,34.36181,,9.384347698987494e-259,1.6748226945024144e-258,R_Pre_vs_NR_Pre,100.0
CCDC24,34.35575,-1.6496893,1.1556953128132577e-258,2.06236196988104e-258,R_Pre_vs_NR_Pre,100.0
ARHGAP9,34.34885,,1.4651915087806618e-258,2.614404186263555e-258,R_Pre_vs_NR_Pre,100.0
DIP2B,34.345875,-3.2246432,1.6230855171923785e-258,2.8958531934948165e-258,R_Pre_vs_NR_Pre,100.0
PLEKHF1,34.342728,-0.80542815,1.8084630100277094e-258,3.226276427038991e-258,R_Pre_vs_NR_Pre,100.0
MAP1S,34.341915,0.22753562,1.8596437971516786e-258,3.3172524297242257e-258,R_Pre_vs_NR_Pre,100.0
MAN1A2,34.337856,,2.1380908408508513e-258,3.8135700013107856e-258,R_Pre_vs_NR_Pre,100.0
PDIA5,34.335148,,2.3464957470622843e-258,4.18362396489447e-258,R_Pre_vs_NR_Pre,100.0
TM4SF20,34.32801,,2.998766788885863e-258,5.346042403004831e-258,R_Pre_vs_NR_Pre,100.0
LSS,34.327637,-1.4780489,3.037354015939001e-258,5.414295571689735e-258,R_Pre_vs_NR_Pre,100.0
RCCD1,34.32334,2.0544496,3.520462739508695e-258,6.274847041067863e-258,R_Pre_vs_NR_Pre,100.0
TBC1D17,34.32182,,3.7094708768383736e-258,6.611076859287307e-258,R_Pre_vs_NR_Pre,100.0
SMC5,34.32138,,3.7659372968481412e-258,6.711045423292465e-258,R_Pre_vs_NR_Pre,100.0
EXT2,34.314106,-0.24564287,4.834724428171038e-258,8.614809455898686e-258,R_Pre_vs_NR_Pre,100.0
NCEH1,34.310352,1.4257052,5.500197904621735e-258,9.799617601619455e-258,R_Pre_vs_NR_Pre,100.0
ZBED4,34.310318,1.5174022,5.506591402423805e-258,9.810034420168659e-258,R_Pre_vs_NR_Pre,100.0
CD320,34.298985,,8.125956360207424e-258,1.447501541106264e-257,R_Pre_vs_NR_Pre,100.0
TRIM65,34.298035,2.179329,8.394534832623655e-258,1.4951957683209525e-257,R_Pre_vs_NR_Pre,100.0
SARAF,34.297497,-2.0531652,8.551971810118757e-258,1.5230864806385055e-257,R_Pre_vs_NR_Pre,100.0
FBXO11,34.295227,,9.243925461015738e-258,1.6461583929286241e-257,R_Pre_vs_NR_Pre,100.0
SPRYD4,34.29342,0.5125281,9.836408134068583e-258,1.7514938366976595e-257,R_Pre_vs_NR_Pre,100.0
DEPTOR,34.288834,1.9448407,1.1512323135906088e-257,2.049504291503408e-257,R_Pre_vs_NR_Pre,100.0
POP7,34.2888,,1.1525696819388056e-257,2.0516815475457275e-257,R_Pre_vs_NR_Pre,100.0
SHROOM1,34.288258,-0.90165424,1.174179914707859e-257,2.0899423804355605e-257,R_Pre_vs_NR_Pre,100.0
HSPBP1,34.282,-1.6777202,1.4554770790322261e-257,2.5903708546165367e-257,R_Pre_vs_NR_Pre,100.0
ACSF3,34.278008,,1.6691220272919846e-257,2.9703086235678195e-257,R_Pre_vs_NR_Pre,100.0
SLC2A13,34.2774,-1.5172849,1.7043591464109134e-257,3.0327144497886088e-257,R_Pre_vs_NR_Pre,100.0
CCT8,34.275166,0.5794328,1.8400410196925805e-257,3.273820255033278e-257,R_Pre_vs_NR_Pre,100.0
PMM1,34.27415,,1.9052320365679476e-257,3.38947260457759e-257,R_Pre_vs_NR_Pre,100.0
MFHAS1,34.273544,,1.9454491490704175e-257,3.46067699682915e-257,R_Pre_vs_NR_Pre,100.0
NRIP1,34.266132,,2.5083208690455316e-257,4.461503197713312e-257,R_Pre_vs_NR_Pre,100.0
DLG5,34.26045,,3.0480994561540925e-257,5.4210596911057026e-257,R_Pre_vs_NR_Pre,100.0
RALGPS2,34.25666,,3.4709794363634996e-257,6.1725417992949795e-257,R_Pre_vs_NR_Pre,100.0
TMX4,34.255577,-1.4772239,3.6022323914547146e-257,6.405317668310336e-257,R_Pre_vs_NR_Pre,100.0
SCRN3,34.252262,,4.035850804101417e-257,7.174934759561071e-257,R_Pre_vs_NR_Pre,100.0
DMAC2,34.250572,-0.4274476,4.27679724161342e-257,7.602535816079826e-257,R_Pre_vs_NR_Pre,100.0
EIF2D,34.249893,,4.377153097423034e-257,7.780159756398571e-257,R_Pre_vs_NR_Pre,100.0
CYB561A3,34.248745,1.0127884,4.553187235645845e-257,8.092249344398611e-257,R_Pre_vs_NR_Pre,100.0
PIH1D1,34.248608,0.13243043,4.574356766888793e-257,8.12906792990402e-257,R_Pre_vs_NR_Pre,100.0
STN1,34.248543,,4.584978382006404e-257,8.147136425599889e-257,R_Pre_vs_NR_Pre,100.0
ATP5F1A,34.24685,-0.4629583,4.858678012661117e-257,8.632623434143732e-257,R_Pre_vs_NR_Pre,100.0
MED21,34.245766,,5.042352425728006e-257,8.958078420591163e-257,R_Pre_vs_NR_Pre,100.0
MMP28,34.24279,-2.6661465,5.584020930739981e-257,9.919406561261018e-257,R_Pre_vs_NR_Pre,100.0
ABCA5,34.242554,0.2521788,5.62952609999226e-257,9.998261305114968e-257,R_Pre_vs_NR_Pre,100.0
GCLM,34.242554,,5.62952609999226e-257,9.998261305114968e-257,R_Pre_vs_NR_Pre,100.0
COL15A1,34.242485,-0.1438244,5.642595498716648e-257,1.0020480948022894e-256,R_Pre_vs_NR_Pre,100.0
SEPTIN10,34.241302,-1.3275934,5.876280464083366e-257,1.0434440602328987e-256,R_Pre_vs_NR_Pre,100.0
TMEM199,34.237274,1.2737049,6.74556290854046e-257,1.1976829402494186e-256,R_Pre_vs_NR_Pre,100.0
ZNF518A,34.237038,,6.800524814394524e-257,1.2073219924842533e-256,R_Pre_vs_NR_Pre,100.0
ADNP2,34.236126,-0.749046,7.01674463263653e-257,1.2455850096015246e-256,R_Pre_vs_NR_Pre,100.0
DDA1,34.235584,,7.148102220632291e-257,1.268777534471621e-256,R_Pre_vs_NR_Pre,100.0
TRNT1,34.233147,,7.770286931297753e-257,1.379077935822886e-256,R_Pre_vs_NR_Pre,100.0
AARS2,34.232708,-0.723843,7.888260658284237e-257,1.3998775196705844e-256,R_Pre_vs_NR_Pre,100.0
NOL7,34.232574,1.0316033,7.924919054961929e-257,1.406243921336503e-256,R_Pre_vs_NR_Pre,100.0
KIAA0513,34.22696,3.1528347,9.606196919477519e-257,1.7042425115378077e-256,R_Pre_vs_NR_Pre,100.0
LSM1,34.22398,,1.063753559197166e-256,1.8870264383780423e-256,R_Pre_vs_NR_Pre,100.0
PEF1,34.223507,0.57119304,1.0811519474826129e-256,1.9177003494455758e-256,R_Pre_vs_NR_Pre,100.0
RPP25L,34.212883,,1.5555584768992818e-256,2.75836377605964e-256,R_Pre_vs_NR_Pre,100.0
ATAD3A,34.212578,,1.5718614794881568e-256,2.786997254033662e-256,R_Pre_vs_NR_Pre,100.0
LACTB,34.211937,-1.5605323,1.6068417259949913e-256,2.8487375845916344e-256,R_Pre_vs_NR_Pre,100.0
ABHD17B,34.21082,,1.6694555206911768e-256,2.959451836165464e-256,R_Pre_vs_NR_Pre,100.0
ADPRHL2,34.209908,,1.722493936658669e-256,3.053171564800712e-256,R_Pre_vs_NR_Pre,100.0
SIAH1,34.209297,,1.758784920803124e-256,3.1171903872509075e-256,R_Pre_vs_NR_Pre,100.0
TMEM53,34.206524,-0.72510445,1.9340219421189257e-256,3.427433866600404e-256,R_Pre_vs_NR_Pre,100.0
MECP2,34.206287,-0.33708906,1.94976589566701e-256,3.454993641852694e-256,R_Pre_vs_NR_Pre,100.0
TSFM,34.20524,2.3140736,2.021042745114379e-256,3.580942785644185e-256,R_Pre_vs_NR_Pre,100.0
CYLD,34.2025,-1.4341918,2.219812653858955e-256,3.9327406799922904e-256,R_Pre_vs_NR_Pre,100.0
GPAT4,34.198708,,2.5272252142857266e-256,4.476927305338472e-256,R_Pre_vs_NR_Pre,100.0
TEX2,34.197254,,2.656244662623349e-256,4.7050179478757414e-256,R_Pre_vs_NR_Pre,100.0
DRAM1,34.195934,-1.859435,2.778944431330543e-256,4.9218705775283655e-256,R_Pre_vs_NR_Pre,100.0
HPRT1,34.19546,,2.8243584074190335e-256,5.0018107525207444e-256,R_Pre_vs_NR_Pre,100.0
SHPRH,34.191536,-0.22774176,3.230331058853327e-256,5.719640562008782e-256,R_Pre_vs_NR_Pre,100.0
SGK2,34.190388,1.0316118,3.360018569944956e-256,5.948678751250753e-256,R_Pre_vs_NR_Pre,100.0
AC073111.4,34.18389,0.51690716,4.196288761508385e-256,7.428503681430713e-256,R_Pre_vs_NR_Pre,100.0
PPIE,34.18294,,4.334511978191737e-256,7.672436931596939e-256,R_Pre_vs_NR_Pre,100.0
DHX16,34.18247,-0.70608944,4.405320217016868e-256,7.797003853265771e-256,R_Pre_vs_NR_Pre,100.0
BBS1,34.17804,-1.1495813,5.12650695124284e-256,9.071646610574536e-256,R_Pre_vs_NR_Pre,100.0
NOC4L,34.177124,,5.289217255541978e-256,9.358648562824225e-256,R_Pre_vs_NR_Pre,100.0
BAMBI,34.17452,,5.782140430502258e-256,1.0229809156953298e-255,R_Pre_vs_NR_Pre,100.0
RAB33B,34.172356,,6.226590789883629e-256,1.1015047888454886e-255,R_Pre_vs_NR_Pre,100.0
DPH7,34.166637,-2.7375262,7.571248643373156e-256,1.339247196182109e-255,R_Pre_vs_NR_Pre,100.0
ZNF346,34.166534,,7.597571333423336e-256,1.343770800423465e-255,R_Pre_vs_NR_Pre,100.0
MYO19,34.158382,,1.0040256542145712e-255,1.7756297136252566e-255,R_Pre_vs_NR_Pre,100.0
PLK2,34.157604,-0.45986274,1.0310926772351644e-255,1.8233182614594222e-255,R_Pre_vs_NR_Pre,100.0
TMEM138,34.15483,1.5768439,1.1336634337216393e-255,2.0045002143024903e-255,R_Pre_vs_NR_Pre,100.0
HMCES,34.154354,,1.152167539576584e-255,2.037017674445571e-255,R_Pre_vs_NR_Pre,100.0
PRDX1,34.15131,,1.2785443306979906e-255,2.260227476501484e-255,R_Pre_vs_NR_Pre,100.0
TK1,34.147625,1.8167802,1.4502831954491825e-255,2.563577055574245e-255,R_Pre_vs_NR_Pre,100.0
TTPAL,34.14661,,1.5014712308413506e-255,2.653797510969765e-255,R_Pre_vs_NR_Pre,100.0
HDHD2,34.143597,-2.8231063,1.6641974286301752e-255,2.940830802361155e-255,R_Pre_vs_NR_Pre,100.0
ELP5,34.143192,-1.1356202,1.6874459510418332e-255,2.981619924132033e-255,R_Pre_vs_NR_Pre,100.0
EFNB1,34.139435,-1.0966369,1.9184830151648334e-255,3.3895152492885627e-255,R_Pre_vs_NR_Pre,100.0
BCLAF3,34.139336,0.29230145,1.925147626541368e-255,3.4009551038899996e-255,R_Pre_vs_NR_Pre,100.0
MFSD14A,34.138084,4.3595467,2.0092716307916422e-255,3.54921856357858e-255,R_Pre_vs_NR_Pre,100.0
MTO1,34.137745,,2.0326317343994642e-255,3.5901287959489553e-255,R_Pre_vs_NR_Pre,100.0
SNAPC5,34.133007,,2.38964934139988e-255,4.2202943670405675e-255,R_Pre_vs_NR_Pre,100.0
TRIP4,34.13247,3.0709658,2.434249223076696e-255,4.298637779439828e-255,R_Pre_vs_NR_Pre,100.0
GALNT12,34.12956,-1.5623223,2.6886158270271234e-255,4.7468888489382415e-255,R_Pre_vs_NR_Pre,100.0
ADGRL2,34.128746,2.2221174,2.764227492196282e-255,4.879904808091419e-255,R_Pre_vs_NR_Pre,100.0
PINK1,34.12739,0.8426904,2.894997534931059e-255,5.110260360322115e-255,R_Pre_vs_NR_Pre,100.0
KCTD2,34.120693,,3.639191058834917e-255,6.423281433964454e-255,R_Pre_vs_NR_Pre,100.0
PRRC1,34.120018,3.181807,3.7242583507307107e-255,6.572781020799635e-255,R_Pre_vs_NR_Pre,100.0
HNRNPR,34.119747,,3.758838980442731e-255,6.633158251960818e-255,R_Pre_vs_NR_Pre,100.0
SNAPC3,34.11917,,3.8333917175130362e-255,6.764054753959162e-255,R_Pre_vs_NR_Pre,100.0
ERI3,34.1189,,3.86898479175931e-255,6.826187586758975e-255,R_Pre_vs_NR_Pre,100.0
CNKSR1,34.113625,,4.632977667966935e-255,8.172519756907352e-255,R_Pre_vs_NR_Pre,100.0
TMEM123,34.113422,1.9281073,4.665198076703773e-255,8.2285470108075e-255,R_Pre_vs_NR_Pre,100.0
C1orf21,34.112576,,4.80187739033247e-255,8.467958771901676e-255,R_Pre_vs_NR_Pre,100.0
SLC10A7,34.11136,-1.6742244,5.005754320732177e-255,8.826621547753248e-255,R_Pre_vs_NR_Pre,100.0
METAP2,34.11129,,5.017331081743299e-255,8.846165219609918e-255,R_Pre_vs_NR_Pre,100.0
LDLRAD4,34.109158,-4.7793155,5.3960188855151375e-255,9.512902876498333e-255,R_Pre_vs_NR_Pre,100.0
RALGAPA2,34.108852,13.468722,5.452399708768e-255,9.611354753919064e-255,R_Pre_vs_NR_Pre,100.0
KIAA2026,34.108448,0.39222935,5.528490783708684e-255,9.744528611394946e-255,R_Pre_vs_NR_Pre,100.0
