names,scores,logfoldchanges,pvals,pvals_adj,comparison,-log10_padj
GLDN,-10.669467,5.5469937,1.4143480496367965e-26,1.5815895757284585e-26,R_Post_vs_NR_Post,25.800906206123905
RARB,-10.678706,-0.44371527,1.2804366525736985e-26,1.432064707618322e-26,R_Post_vs_NR_Post,25.844037358057026
OR1S1,-10.68227,-1.3119097,1.2322121088914784e-26,1.3782358552937343e-26,R_Post_vs_NR_Post,25.860676455949655
DEFB136,-10.682289,-1.3588387,1.23195844817407e-26,1.3780585235597534e-26,R_Post_vs_NR_Post,25.860732338364997
HMCN2,-10.687247,2.0109384,1.167853267437809e-26,1.3065527520184537e-26,R_Post_vs_NR_Post,25.883873050959217
ARMCX3,-10.689244,1.124758,1.1429824828422502e-26,1.2789257191395213e-26,R_Post_vs_NR_Post,25.893154678902608
SELE,-10.698053,0.3557883,1.0393873299704307e-26,1.1630990682483665e-26,R_Post_vs_NR_Post,25.93438329218367
COX7A1,-10.706289,,9.509774235307432e-27,1.0642484869545348e-26,R_Post_vs_NR_Post,25.972956958588234
VWA2,-10.713608,,8.78694938415042e-27,9.835083643199265e-27,R_Post_vs_NR_Post,26.007221942239262
KATNBL1,-10.713903,-0.70017487,8.758872824247559e-27,9.804415473823582e-27,R_Post_vs_NR_Post,26.008578293282284
CDR2,-10.715862,5.630079,8.575431220337824e-27,9.601301972198949e-27,R_Post_vs_NR_Post,26.017669871022722
SCIMP,-10.737532,0.61716366,6.783409124800901e-27,7.597250417448628e-27,R_Post_vs_NR_Post,26.119343558323408
MPV17L2,-10.7430725,1.2717779,6.3882219258301256e-27,7.15520365376319e-27,R_Post_vs_NR_Post,26.145378000695697
TCEAL3,-10.745136,,6.246957140188279e-27,6.997519332538099e-27,R_Post_vs_NR_Post,26.155055893004278
VASN,-10.7470665,,6.117653071067288e-27,6.853209440471884e-27,R_Post_vs_NR_Post,26.164105995535397
VSIR,-10.753869,2.5201795,5.6826946761027945e-27,6.3669384013129136e-27,R_Post_vs_NR_Post,26.19606935181659
LAT,-10.754347,,5.6533287249113504e-27,6.334526416590537e-27,R_Post_vs_NR_Post,26.198285848396896
MRVI1,-10.7579,,5.439519431726429e-27,6.0954255957036505e-27,R_Post_vs_NR_Post,26.214995965613653
OR51Q1,-10.75792,-0.830787,5.438391868762431e-27,6.094633461837106e-27,R_Post_vs_NR_Post,26.21505240822251
MAGEL2,-10.760175,-0.56628805,5.3069538020634286e-27,5.9477950556428366e-27,R_Post_vs_NR_Post,26.225644004463607
CRISPLD1,-10.780946,,4.2351080003164426e-27,4.7483551082328296e-27,R_Post_vs_NR_Post,26.323456809561783
TLCD4,-10.798736,-0.2956391,3.4897762030006475e-27,3.913909090344743e-27,R_Post_vs_NR_Post,26.407389266061806
FAM20A,-10.800857,-0.39550564,3.410087053627838e-27,3.824830938527531e-27,R_Post_vs_NR_Post,26.417387756350166
DMRT3,-10.810506,-1.174631,3.0697246168593877e-27,3.443605903914735e-27,R_Post_vs_NR_Post,26.462986556274267
PRKACB,-10.816735,1.4161663,2.8681287540853163e-27,3.2179547269564052e-27,R_Post_vs_NR_Post,26.492420070234292
CHN1,-10.819429,18.458485,2.7850559751335453e-27,3.124991555741543e-27,R_Post_vs_NR_Post,26.505151151855845
DIO3,-10.823213,0.826385,2.672413951273769e-27,2.9988330358651046e-27,R_Post_vs_NR_Post,26.523047713507232
THSD7A,-10.823251,1.703647,2.6712995177632902e-27,2.9978146718322654e-27,R_Post_vs_NR_Post,26.5231952192157
OXTR,-10.825334,0.7015113,2.6112548243342102e-27,2.9306576725504714e-27,R_Post_vs_NR_Post,26.53303490814125
GNA14,-10.83206,2.4239266,2.426341784709121e-27,2.723548444786995e-27,R_Post_vs_NR_Post,26.564864895361822
BSX,-10.842666,-1.353511,2.1608260475648154e-27,2.4258851435194922e-27,R_Post_vs_NR_Post,26.615129765182772
MMP19,-10.843525,,2.1406057918587017e-27,2.4037433508331166e-27,R_Post_vs_NR_Post,26.619111904084917
SCIN,-10.849257,19.092869,2.0105173332134813e-27,2.258188628854711e-27,R_Post_vs_NR_Post,26.646239783824168
EFNA4,-10.852621,2.3205519,1.9378803543693084e-27,2.1767724123199364e-27,R_Post_vs_NR_Post,26.66218697529534
NOX4,-10.8553915,0.16726357,1.8799974001527124e-27,2.1119176811206095e-27,R_Post_vs_NR_Post,26.675323013852154
OR6B2,-10.861162,-1.0305669,1.7648886175088986e-27,1.9827625845586944e-27,R_Post_vs_NR_Post,26.702729284982244
HOXD11,-10.879373,-1.3292928,1.4455494226412499e-27,1.6245051221863504e-27,R_Post_vs_NR_Post,26.789278914953805
GPRASP1,-10.884073,-1.9401557,1.372883615138688e-27,1.5429631383235833e-27,R_Post_vs_NR_Post,26.811644449188886
CHST14,-10.884856,0.19098175,1.3611299577088373e-27,1.5298720579740603e-27,R_Post_vs_NR_Post,26.815344887377965
ZNF354B,-10.892443,,1.2523583520738126e-27,1.40783424928968e-27,R_Post_vs_NR_Post,26.851448473642936
ZBTB10,-10.898003,-0.65763235,1.1781474177077605e-27,1.3246158457046433e-27,R_Post_vs_NR_Post,26.877910054014386
CYSLTR2,-10.904891,-0.24100375,1.0922353373726441e-27,1.2281183987469824e-27,R_Post_vs_NR_Post,26.91075976231229
PCDHGA8,-10.905359,21.140482,1.0866274863878327e-27,1.2219077167639646e-27,R_Post_vs_NR_Post,26.91296159246791
SSC5D,-10.905723,,1.0822982088083261e-27,1.2171339322529714e-27,R_Post_vs_NR_Post,26.914661629791276
ZFP3,-10.914111,1.9221195,9.868984174740662e-28,1.109935124387849e-27,R_Post_vs_NR_Post,26.954702404946467
GPR153,-10.91627,,9.637230485867513e-28,1.0839546252561798e-27,R_Post_vs_NR_Post,26.964988897145698
NCBP2AS2,-10.917016,-2.1675704,9.558504264425304e-28,1.0751833057685854e-27,R_Post_vs_NR_Post,26.96851748747186
MATN3,-10.925978,,8.660284661609951e-28,9.743744985431776e-28,R_Post_vs_NR_Post,27.011274090974446
RASSF5,-10.935455,0.302715,7.801344531182796e-28,8.778027304114348e-28,R_Post_vs_NR_Post,27.05660307261297
GREB1L,-10.937921,20.542439,7.5921565365161815e-28,8.54331370105215e-28,R_Post_vs_NR_Post,27.068373646530095
HTRA2,-10.938742,,7.523671136727435e-28,8.46690596775727e-28,R_Post_vs_NR_Post,27.07227526341376
COX6B2,-10.939468,,7.463659375650688e-28,8.400023074219464e-28,R_Post_vs_NR_Post,27.07571952096283
MOK,-10.946939,,6.873087914264652e-28,7.737764993540001e-28,R_Post_vs_NR_Post,27.111384464529305
MRM1,-10.950407,3.8507276,6.61493541535417e-28,7.447714042403731e-28,R_Post_vs_NR_Post,27.12797700659576
KCTD14,-10.950991,0.96215975,6.57250840345987e-28,7.4005208478531585e-28,R_Post_vs_NR_Post,27.130737713594925
IL16,-10.958767,1.004381,6.031525386972554e-28,6.794024242455167e-28,R_Post_vs_NR_Post,27.167872907812512
FGGY,-10.964615,1.9730732,5.654097124726185e-28,6.369377120210946e-28,R_Post_vs_NR_Post,27.195903036500127
ZNF484,-10.966239,1.3744111,5.553478868174334e-28,6.256516472947882e-28,R_Post_vs_NR_Post,27.203667407631542
LOXL3,-10.966679,,5.526559411332627e-28,6.226673361177937e-28,R_Post_vs_NR_Post,27.205743915900364
JCAD,-10.968016,2.4432726,5.445424463873761e-28,6.135737255607641e-28,R_Post_vs_NR_Post,27.2121332460087
YY2,-10.968857,-0.8255434,5.395031233284596e-28,6.079428522036807e-28,R_Post_vs_NR_Post,27.216137243324425
ACE,-10.971551,,5.236639514197141e-28,5.9014027132613705e-28,R_Post_vs_NR_Post,27.229044747980964
IL3RA,-10.979652,3.4170265,4.787603748956907e-28,5.397043504115131e-28,R_Post_vs_NR_Post,27.267844081189743
CEP152,-10.981038,0.91606134,4.714742063898432e-28,5.315734087296536e-28,R_Post_vs_NR_Post,27.27443675220414
SEMA3E,-10.986952,-1.0225376,4.415869363957508e-28,4.9791513226723e-28,R_Post_vs_NR_Post,27.30284467476834
OR52B2,-10.988347,-0.66184527,4.348161177139394e-28,4.90318797745918e-28,R_Post_vs_NR_Post,27.30952145653797
NHS,-10.98892,20.604282,4.3206353762881395e-28,4.872527853324711e-28,R_Post_vs_NR_Post,27.31224566960169
RTN2,-10.989666,,4.285110086174302e-28,4.833217199571296e-28,R_Post_vs_NR_Post,27.31576368769668
SLC7A7,-10.9932,-1.388369,4.120500290187701e-28,4.647914061370244e-28,R_Post_vs_NR_Post,27.332741910526874
TBX18,-11.004608,18.838217,3.630905371494312e-28,4.096290065582432e-28,R_Post_vs_NR_Post,27.387609297778926
FGF2,-11.005583,1.4864997,3.5918599071557037e-28,4.052555590286725e-28,R_Post_vs_NR_Post,27.39227101907311
ZBTB9,-11.022226,14.959725,2.9858208430436973e-28,3.3698350373153453e-28,R_Post_vs_NR_Post,27.47239135851655
ZNF699,-11.025398,-0.49026257,2.8824025894299445e-28,3.2536228060507233e-28,R_Post_vs_NR_Post,27.487632796434774
BBOF1,-11.0257225,18.864782,2.8720142772101235e-28,3.2421492012015168e-28,R_Post_vs_NR_Post,27.48916700313108
COL22A1,-11.032163,0.82967895,2.6735790458377703e-28,3.0188460148154947e-28,R_Post_vs_NR_Post,27.520159038888618
ZNF423,-11.032583,-0.017567396,2.6611083669608247e-28,3.004999066292161e-28,R_Post_vs_NR_Post,27.52215565860441
TMEM47,-11.034226,,2.6129105630751487e-28,2.9508027311429383e-28,R_Post_vs_NR_Post,27.53005982324817
PRR16,-11.039997,,2.4504168419812678e-28,2.768159002465856e-28,R_Post_vs_NR_Post,27.557808967715903
C19orf44,-11.043455,20.166922,2.3578751895392136e-28,2.6640330457805607e-28,R_Post_vs_NR_Post,27.57446039229786
PFDN1,-11.045233,0.22418866,2.3116831236731665e-28,2.6120468800325095e-28,R_Post_vs_NR_Post,27.583019032773407
PRKAA2,-11.057185,1.6866751,2.023491513561764e-28,2.2869447732649066e-28,R_Post_vs_NR_Post,27.64074432291223
CD22,-11.058762,0.85027266,1.9882442776672057e-28,2.2472837490125194e-28,R_Post_vs_NR_Post,27.648342088751182
CEP131,-11.0603,3.6289947,1.954438784931325e-28,2.209246244525633e-28,R_Post_vs_NR_Post,27.655755874586465
DYSF,-11.061207,,1.93475958536975e-28,2.1871720406395863e-28,R_Post_vs_NR_Post,27.66011705447411
TBX15,-11.06479,0.183097,1.8589794889700669e-28,2.101669515114969e-28,R_Post_vs_NR_Post,27.67743557519936
PCDHGA5,-11.068201,,1.7895752516501157e-28,2.0233624352978676e-28,R_Post_vs_NR_Post,27.693926317154265
ZNF35,-11.071335,2.010283,1.7280776394397377e-28,1.953983363787007e-28,R_Post_vs_NR_Post,27.70907913818442
C5AR1,-11.075213,2.3266556,1.6548521570021815e-28,1.871477484243822e-28,R_Post_vs_NR_Post,27.727815393517492
C2CD3,-11.087194,18.434038,1.4475672686489238e-28,1.6375696562962135e-28,R_Post_vs_NR_Post,27.785800217625233
EVA1A,-11.097666,-0.75069517,1.2876286857687411e-28,1.4570932124828182e-28,R_Post_vs_NR_Post,27.836512664858652
PCDHGA2,-11.098144,0.20372465,1.2807660390174245e-28,1.449440585321391e-28,R_Post_vs_NR_Post,27.83879958230686
PLEKHG4B,-11.099949,0.3335673,1.2551514707655115e-28,1.4205635894422882e-28,R_Post_vs_NR_Post,27.84753932095141
ZNF736,-11.101516,0.6773749,1.2333373232773243e-28,1.3959836827845213e-28,R_Post_vs_NR_Post,27.85511965801519
CHRD,-11.110353,,1.117160959432984e-28,1.2646841678594367e-28,R_Post_vs_NR_Post,27.89801791818901
RHBDF1,-11.11215,2.7658348,1.0949116089806067e-28,1.2395936071666038e-28,R_Post_vs_NR_Post,27.906720672170916
PLCL2,-11.125086,,9.471423142323828e-29,1.0725494644832548e-28,R_Post_vs_NR_Post,27.969582669626448
DNAJB13,-11.126692,-0.8505834,9.302461048874095e-29,1.053498441929867e-28,R_Post_vs_NR_Post,27.977366102354658
RARA,-11.129767,,8.986931815959126e-29,1.0178444977299549e-28,R_Post_vs_NR_Post,27.99231856673041
CACNB1,-11.138405,,8.156728177217325e-29,9.240337620730675e-29,R_Post_vs_NR_Post,28.034312160366305
KLHL29,-11.15071,1.1908814,7.1036858111225e-29,8.04865879655453e-29,R_Post_vs_NR_Post,28.094276483083544
WNT5A,-11.153691,,6.869607965633705e-29,7.785269102479749e-29,R_Post_vs_NR_Post,28.10872637118807
PCBP2,-11.161162,4.102571,6.316003573054632e-29,7.160114222724218e-29,R_Post_vs_NR_Post,28.14508004949338
HAS2,-11.166914,,5.92018843169775e-29,6.714026614359061e-29,R_Post_vs_NR_Post,28.173016941544013
TICAM2,-11.173985,2.3407645,5.46721387452918e-29,6.202254687509104e-29,R_Post_vs_NR_Post,28.207450403995377
RFX7,-11.175131,,5.397071532785459e-29,6.123161500939367e-29,R_Post_vs_NR_Post,28.21302428571504
TMLHE,-11.177749,,5.240242318751105e-29,5.945699014336753e-29,R_Post_vs_NR_Post,28.22579707961161
TRANK1,-11.183424,,4.915611736374491e-29,5.578676393278523e-29,R_Post_vs_NR_Post,28.253468830324636
MAGEE1,-11.183721,-0.46841544,4.899228744181917e-29,5.560954719970826e-29,R_Post_vs_NR_Post,28.254850641148035
SYNDIG1,-11.189882,,4.570385090149505e-29,5.188101479752882e-29,R_Post_vs_NR_Post,28.284991537663966
HCST,-11.192309,5.6255374,4.4469829545864837e-29,5.0484163176656464e-29,R_Post_vs_NR_Post,28.296844838191483
NEPRO,-11.197488,,4.194605307188819e-29,4.763025447962349e-29,R_Post_vs_NR_Post,28.322117098127272
COL1A1,-11.197679,2.3033488,4.1855694991465164e-29,4.753137709957261e-29,R_Post_vs_NR_Post,28.323019602955785
STEAP2,-11.207672,-3.3641315,3.738964565727034e-29,4.247304267543772e-29,R_Post_vs_NR_Post,28.3718866259926
DUS4L,-11.21373,16.830023,3.4916334400369634e-29,3.967902210311046e-29,R_Post_vs_NR_Post,28.40143903965436
PGS1,-11.214112,0.37275234,3.476585098087537e-29,3.951111146932243e-29,R_Post_vs_NR_Post,28.403280753203795
DHRS12,-11.218029,,3.326001887228837e-29,3.780567655905491e-29,R_Post_vs_NR_Post,28.422442985528356
ATP10A,-11.218259,,3.317390571868362e-29,3.7710752926817444e-29,R_Post_vs_NR_Post,28.42353479645416
PLXNC1,-11.219845,,3.258431627661141e-29,3.704343802695748e-29,R_Post_vs_NR_Post,28.431288712949996
SYNE4,-11.227794,18.740437,2.978231686794558e-29,3.3865960818051614e-29,R_Post_vs_NR_Post,28.47023659842589
ZNF280A,-11.228892,-1.2530639,2.9414317999585983e-29,3.3452754468796746e-29,R_Post_vs_NR_Post,28.47556811701877
LONRF3,-11.229494,,2.9214635219614306e-29,3.3228264646080396e-29,R_Post_vs_NR_Post,28.47849233926029
NEURL1B,-11.229723,,2.913891990173342e-29,3.3144749276620384e-29,R_Post_vs_NR_Post,28.479585261853636
TNIP3,-11.233087,-0.6575951,2.805054113747722e-29,3.1909252512544753e-29,R_Post_vs_NR_Post,28.496083369215434
MYBL1,-11.235962,-0.6168036,2.7151914835318587e-29,3.088943401131493e-29,R_Post_vs_NR_Post,28.51019004922573
UPK3B,-11.243472,0.12655635,2.4937786070860384e-29,2.8377210539948574e-29,R_Post_vs_NR_Post,28.547030297625835
CNRIP1,-11.2546215,17.412556,2.197673730353556e-29,2.5017598024170913e-29,R_Post_vs_NR_Post,28.601754389883386
BANK1,-11.255692,4.059321,2.1711609291619428e-29,2.4717727126904154e-29,R_Post_vs_NR_Post,28.606991466496876
RAB3IL1,-11.259571,4.854785,2.0776853200728836e-29,2.3657265731857859e-29,R_Post_vs_NR_Post,28.62603545185462
CHML,-11.263698,0.75547624,1.982606241182288e-29,2.2579985238777604e-29,R_Post_vs_NR_Post,28.646276346322455
PPIP5K2,-11.264596,,1.962496741969829e-29,2.2352714463568304e-29,R_Post_vs_NR_Post,28.650669729580542
TMEM130,-11.271743,-0.14538166,1.8095257316846182e-29,2.0613625413309285e-29,R_Post_vs_NR_Post,28.68584562013104
PLIN1,-11.27545,0.81496906,1.7348996169546714e-29,1.9766613440106383e-29,R_Post_vs_NR_Post,28.704067730800553
ICAM2,-11.276558,-0.007180555,1.7131876439574337e-29,1.9520772776763901e-29,R_Post_vs_NR_Post,28.709502993736887
KIAA1549,-11.278889,1.1642046,1.66839380378259e-29,1.901336382380411e-29,R_Post_vs_NR_Post,28.720941041426034
PCDHGA12,-11.294997,,1.3890806317879156e-29,1.5838973865373305e-29,R_Post_vs_NR_Post,28.800272957787016
SYTL3,-11.301274,2.2463098,1.2932721452923748e-29,1.4748840397509386e-29,R_Post_vs_NR_Post,28.831242124008533
PIK3CG,-11.301322,,1.2925687507234355e-29,1.4741979107676246e-29,R_Post_vs_NR_Post,28.831444208617715
CYP27A1,-11.308221,,1.1948838910933208e-29,1.363001166377453e-29,R_Post_vs_NR_Post,28.865503772521105
NWD1,-11.319361,-1.2510532,1.0523669056122086e-29,1.2006214448783114e-29,R_Post_vs_NR_Post,28.920593903767802
SVIP,-11.326488,-0.22827815,9.701726301828975e-30,1.1071094097424244e-29,R_Post_vs_NR_Post,28.955809457983566
ACHE,-11.332393,1.290632,9.069309515166249e-30,1.0350228929163341e-29,R_Post_vs_NR_Post,28.985050044257996
INTS5,-11.334915,17.247162,8.811785259716351e-30,1.0057917343635902e-29,R_Post_vs_NR_Post,28.99749193774972
PTGES3L,-11.344239,0.63289374,7.921178965732051e-30,9.042076966240621e-30,R_Post_vs_NR_Post,29.043731800567446
SYT12,-11.347546,,7.627395843807533e-30,8.708093852252446e-30,R_Post_vs_NR_Post,29.060076898958492
GRIN2B,-11.351176,-1.3696275,7.317191599793197e-30,8.354596256427129e-30,R_Post_vs_NR_Post,29.078074532945042
SARM1,-11.352915,-2.112126,7.173087085724013e-30,8.190706628150182e-30,R_Post_vs_NR_Post,29.08667862919584
ZNF254,-11.35515,,6.991941276816516e-30,7.984491622804263e-30,R_Post_vs_NR_Post,29.097752730425867
LPL,-11.359985,-0.23240928,6.615608940255628e-30,7.555332045280116e-30,R_Post_vs_NR_Post,29.12174644432773
ANKIB1,-11.362335,-0.52171993,6.439981426712565e-30,7.355337083974114e-30,R_Post_vs_NR_Post,29.133397419421108
ARHGEF9,-11.375463,13.239837,5.540827690310767e-30,6.329378820249341e-30,R_Post_vs_NR_Post,29.19863891054753
ZNF469,-11.382838,,5.091512115455083e-30,5.818870989091523e-30,R_Post_vs_NR_Post,29.23516127149653
ZNF212,-11.38815,,4.7904970880008606e-30,5.475717697116881e-30,R_Post_vs_NR_Post,29.26155895019194
CILP2,-11.397007,0.4102603,4.327402879874889e-30,4.9471642802515105e-30,R_Post_vs_NR_Post,29.305643667799934
PRRX2,-11.398928,-0.8641786,4.233008948367763e-30,4.840015282452225e-30,R_Post_vs_NR_Post,29.315153267059266
PCDHGA6,-11.402998,0.9071146,4.039652296120757e-30,4.6192961693920695e-30,R_Post_vs_NR_Post,29.33542419176749
NFAM1,-11.403208,2.1419725,4.029908323677878e-30,4.608517783048789e-30,R_Post_vs_NR_Post,29.336438732343534
OR7D4,-11.404049,-1.3524919,3.9911651499280656e-30,4.564572204938255e-30,R_Post_vs_NR_Post,29.340599918620498
CREB3L4,-11.405978,,3.9036245507411524e-30,4.464807175427316e-30,R_Post_vs_NR_Post,29.3501972925327
KCNQ3,-11.41089,-0.6789655,3.6893726256182315e-30,4.220087683558893e-30,R_Post_vs_NR_Post,29.374678525320277
KANTR,-11.4111185,-0.30057767,3.679658997663233e-30,4.2093090847331156e-30,R_Post_vs_NR_Post,29.375789183335943
SBDS,-11.412628,-0.20777227,3.616341507300845e-30,4.1372043396853e-30,R_Post_vs_NR_Post,29.383293028438263
BST1,-11.423883,,3.177140403247346e-30,3.636467859239023e-30,R_Post_vs_NR_Post,29.43932024656823
EMILIN2,-11.425928,,3.1032376692780448e-30,3.552161440507254e-30,R_Post_vs_NR_Post,29.449507304400147
NDUFA5,-11.440947,,2.6102116234571314e-30,2.9887572908122123e-30,R_Post_vs_NR_Post,29.524509351451442
PPP2R2B,-11.443231,-0.75996625,2.5423968948555135e-30,2.911337829012542e-30,R_Post_vs_NR_Post,29.535907396497578
SLC9A7,-11.443641,15.533184,2.5303828821703127e-30,2.8978094377427466e-30,R_Post_vs_NR_Post,29.53793017747696
OBSCN,-11.44366,3.098889,2.5298254643298234e-30,2.8974001049178244e-30,R_Post_vs_NR_Post,29.537991528489762
DGKI,-11.445466,-0.5736586,2.4776957315259247e-30,2.8379204489167207e-30,R_Post_vs_NR_Post,29.54699978262087
C18orf32,-11.445896,18.891747,2.4654418774058823e-30,2.824108311184094e-30,R_Post_vs_NR_Post,29.549118651087817
PRRG2,-11.44947,-0.9200053,2.3658988130195676e-30,2.710298252789396e-30,R_Post_vs_NR_Post,29.56698291487711
YPEL2,-11.449851,1.2832469,2.3554915549853616e-30,2.6985894076093564e-30,R_Post_vs_NR_Post,29.568863188646333
NALCN,-11.45673,,2.1757436112832837e-30,2.492856737071745e-30,R_Post_vs_NR_Post,29.60330267941319
QTRT2,-11.458068,1.1168516,2.1424076095706632e-30,2.4548561726874224e-30,R_Post_vs_NR_Post,29.609973947629808
ZNF627,-11.458201,,2.1391020224715415e-30,2.451262366650929e-30,R_Post_vs_NR_Post,29.610610202297252
PARM1,-11.462978,,2.024306651494274e-30,2.3202654087697023e-30,R_Post_vs_NR_Post,29.63446233451797
TTC8,-11.471979,3.828611,1.8243912620572467e-30,2.0917838401935254e-30,R_Post_vs_NR_Post,29.6794831964116
PROS1,-11.471998,,1.8239883865908416e-30,2.091487435293084e-30,R_Post_vs_NR_Post,29.679544740119578
HYAL1,-11.480138,0.69860506,1.6601529268551423e-30,1.904378115936445e-30,R_Post_vs_NR_Post,29.72024681784164
ZNF225,-11.4804535,-0.86942,1.6541099492010706e-30,1.897596400667124e-30,R_Post_vs_NR_Post,29.721796152078422
NPR2,-11.49017,1.9934934,1.4782093416439415e-30,1.6964747260565133e-30,R_Post_vs_NR_Post,29.770452606054793
ELMOD1,-11.49554,-1.0421302,1.389106715087905e-30,1.5943419225377143e-30,R_Post_vs_NR_Post,29.79741853416506
CCL24,-11.503374,2.3052917,1.2685798502410132e-30,1.4563537932085419e-30,R_Post_vs_NR_Post,29.836733108695043
HOXD4,-11.5074625,16.928265,1.2098544554482303e-30,1.389266176629465e-30,R_Post_vs_NR_Post,29.857214537583786
DTX1,-11.512431,,1.1421259583612456e-30,1.3117020122661694e-30,R_Post_vs_NR_Post,29.882164815209837
TLR9,-11.51245,-1.1737853,1.1418728694822956e-30,1.3115153110083635e-30,R_Post_vs_NR_Post,29.882226634964873
C1GALT1,-11.518641,,1.0627353566607754e-30,1.2208142917302024e-30,R_Post_vs_NR_Post,29.913350395195852
BUB1,-11.5266285,,9.686310329964076e-31,1.1128886919946037e-30,R_Post_vs_NR_Post,29.95354827040913
SLC44A3,-11.52831,-0.40912914,9.498995089381152e-31,1.0915406159181007e-30,R_Post_vs_NR_Post,29.96196009967914
ACTC1,-11.529915,-0.97158253,9.323549851362687e-31,1.0714649817287427e-30,R_Post_vs_NR_Post,29.970022018267034
KIAA1211L,-11.5387335,2.2880769,8.415494895908934e-31,9.674179961273397e-31,R_Post_vs_NR_Post,30.014385838028705
SMIM10L2B,-11.547323,-0.90493333,7.615579035653031e-31,8.75601214733284e-31,R_Post_vs_NR_Post,30.05769364460114
ARMCX2,-11.55596,,6.887361411275077e-31,7.921258404902223e-31,R_Post_vs_NR_Post,30.101205819055505
HYAL3,-11.56859,-0.3989156,5.945133089850635e-31,6.840302430571474e-31,R_Post_vs_NR_Post,30.16492469637568
CDH2,-11.57803,3.2698498,5.325585362768814e-31,6.1303893799296505e-31,R_Post_vs_NR_Post,30.21251193980716
CFAP36,-11.579616,,5.227973475859279e-31,6.0189828129568694e-31,R_Post_vs_NR_Post,30.220476896789624
RFC1,-11.584106,0.24223037,4.961131021058207e-31,5.713128227731604e-31,R_Post_vs_NR_Post,30.243126028351263
GLI2,-11.593125,6.127009,4.465349225422383e-31,5.1438323589027186e-31,R_Post_vs_NR_Post,30.28871319381437
ACTG2,-11.593336,0.4340349,4.454401710153337e-31,5.132037532938493e-31,R_Post_vs_NR_Post,30.28971017609125
TM6SF2,-11.603425,-0.10752019,3.959101194018395e-31,4.562839718315051e-31,R_Post_vs_NR_Post,30.340764786689515
ALX3,-11.616686,-1.1885543,3.3903330500047134e-31,3.90889266500623e-31,R_Post_vs_NR_Post,30.407946254775098
LCK,-11.617087,,3.3744506776432254e-31,3.8908906818698807e-31,R_Post_vs_NR_Post,30.40995097092528
NGB,-11.634801,-1.1490854,2.742295924280433e-31,3.1627434605138444e-31,R_Post_vs_NR_Post,30.499936033566936
ARHGAP6,-11.640246,0.036196,2.572704649812113e-31,2.968095633578427e-31,R_Post_vs_NR_Post,30.527522109974452
WNT2,-11.64103,,2.5491797426119297e-31,2.94118946491691e-31,R_Post_vs_NR_Post,30.531476998302313
BCORL1,-11.682094,5.12881,1.5737045019597647e-31,1.8174436687439673e-31,R_Post_vs_NR_Post,30.7405390411197
FKBP14,-11.700075,19.524343,1.2734114830163068e-31,1.4714616020051245e-31,R_Post_vs_NR_Post,30.83225106639133
SLC25A25,-11.702788,,1.2333332169822023e-31,1.4252637511077727e-31,R_Post_vs_NR_Post,30.846104760180758
PTH2R,-11.706438,-0.9011044,1.1813936557289337e-31,1.3653502938896612e-31,R_Post_vs_NR_Post,30.86475591185667
SLC7A9,-11.722279,-1.234129,9.7999947648406e-32,1.1330486326151993e-31,R_Post_vs_NR_Post,30.945751448986435
ZNF880,-11.72826,0.4572062,9.13169383325914e-32,1.0558657642159491e-31,R_Post_vs_NR_Post,30.97639129161843
FLI1,-11.729941,3.003859,8.952089648603511e-32,1.0355119746823766e-31,R_Post_vs_NR_Post,30.984844874550916
AIDA,-11.733304,18.987694,8.60333681559291e-32,9.95250269756548e-32,R_Post_vs_NR_Post,31.002067696030963
GPRIN3,-11.734069,,8.525975629204141e-32,9.863797406045644e-32,R_Post_vs_NR_Post,31.00595585635758
SEMA5A,-11.735865,,8.346884889469718e-32,9.65814777403061e-32,R_Post_vs_NR_Post,31.015106153982774
CPNE4,-11.742581,-0.73269624,7.709681579834725e-32,8.92369311565435e-32,R_Post_vs_NR_Post,31.049455373447543
DHODH,-11.745295,0.3260049,7.466178480636123e-32,8.644609112719264e-32,R_Post_vs_NR_Post,31.063254639640153
FANCC,-11.748476,,7.190373348032965e-32,8.325937425375767e-32,R_Post_vs_NR_Post,31.07956685743148
BMP8A,-11.748706,,7.170890906290626e-32,8.304041839208583e-32,R_Post_vs_NR_Post,31.080710471334292
FCHO1,-11.75077,3.215645,6.997890866581069e-32,8.104999830124433e-32,R_Post_vs_NR_Post,31.091246989917998
SEMA4F,-11.763705,-0.013233654,6.004014416381909e-32,6.957223135610742e-32,R_Post_vs_NR_Post,31.15756406750473
OLR1,-11.765196,2.818215,5.898918767512119e-32,6.835989050049239e-32,R_Post_vs_NR_Post,31.165198641607677
GULP1,-11.765407,1.1436037,5.884245299823555e-32,6.819530109898701e-32,R_Post_vs_NR_Post,31.166245548761196
ENPP1,-11.769706,,5.591933521740594e-32,6.481793172492017e-32,R_Post_vs_NR_Post,31.188304830983306
MPP5,-11.772782,-0.8716843,5.391663042630208e-32,6.250653289719648e-32,R_Post_vs_NR_Post,31.204074589809004
KCNS3,-11.781524,-1.6122332,4.860616912837018e-32,5.636806038035918e-32,R_Post_vs_NR_Post,31.248966908954863
TMEM178B,-11.782795,0.30531195,4.78787837526737e-32,5.553340957559335e-32,R_Post_vs_NR_Post,31.255445661402135
CYP4X1,-11.782948,0.7203762,4.779201034038287e-32,5.543720142605821e-32,R_Post_vs_NR_Post,31.256198701843175
